日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2015-11-24,'399008,中小300,1815.61,1815.61,1775.709,1796.886,1798.292,17.318,0.963,6122040831,1.27354999557e+11
2015-11-23,'399008,中小300,1798.292,1828.202,1789.956,1808.145,1809.35,-11.058,-0.6112,7703691221,1.60543888751e+11
2015-11-20,'399008,中小300,1809.35,1819.148,1787.445,1799.042,1789.593,19.757,1.104,8032141691,1.67485793892e+11
2015-11-19,'399008,中小300,1789.593,1789.593,1740.256,1740.395,1733.651,55.942,3.2268,6369993763,1.32086313154e+11
2015-11-18,'399008,中小300,1733.651,1779.905,1729.204,1770.245,1769.117,-35.466,-2.0047,6815505429,1.39431114098e+11
2015-11-17,'399008,中小300,1769.117,1813.922,1764.93,1801.56,1783.556,-14.439,-0.8096,9075313929,1.87503643711e+11
2015-11-16,'399008,中小300,1783.556,1783.556,1712.86,1713.87,1743.987,39.569,2.2689,6615557752,1.35172514814e+11
2015-11-13,'399008,中小300,1743.987,1771.46,1724.01,1760.66,1779.652,-35.665,-2.004,7889943125,1.61014214446e+11
2015-11-12,'399008,中小300,1779.652,1795.427,1753.61,1790.051,1778.939,0.713,0.0401,8794347531,1.81038903722e+11
2015-11-11,'399008,中小300,1778.939,1780.627,1743.708,1755.004,1751.531,27.408,1.5648,7889889463,1.57146180856e+11
2015-11-10,'399008,中小300,1751.531,1761.45,1723.776,1730.976,1738.417,13.114,0.7544,8710425430,1.71124710239e+11
2015-11-09,'399008,中小300,1738.417,1746.557,1683.916,1696.875,1706.999,31.418,1.8405,9252723674,1.80480022281e+11
2015-11-06,'399008,中小300,1706.999,1709.089,1665.588,1665.588,1661.548,45.451,2.7355,7954801678,1.51789132025e+11
2015-11-05,'399008,中小300,1661.548,1688.495,1648.39,1670.488,1666.49,-4.942,-0.2966,9055157234,1.67082254453e+11
2015-11-04,'399008,中小300,1666.49,1666.49,1591.168,1591.168,1583.574,82.916,5.236,7730051930,1.45380192674e+11
2015-11-03,'399008,中小300,1583.574,1602.207,1569.173,1590.739,1586.364,-2.79,-0.1759,5157874831,95558783078.5
2015-11-02,'399008,中小300,1586.364,1637.961,1577.883,1583.28,1623.52,-37.156,-2.2886,6499334758,1.20327752124e+11
2015-10-30,'399008,中小300,1623.52,1647.733,1591.822,1618.521,1620.814,2.706,0.167,6710225806,1.25635547267e+11
2015-10-29,'399008,中小300,1620.814,1639.576,1595.427,1622.232,1611.702,9.112,0.5654,5994276218,1.10430139482e+11
2015-10-28,'399008,中小300,1611.702,1663.209,1604.626,1638.95,1650.837,-39.135,-2.3706,7143218661,1.33921410135e+11
2015-10-27,'399008,中小300,1650.837,1660.077,1571.435,1626.784,1641.421,9.416,0.5736,7540109202,1.41347113556e+11
2015-10-26,'399008,中小300,1641.421,1653.858,1615.36,1645.022,1622.02,19.401,1.1961,8567687318,1.64084151463e+11
2015-10-23,'399008,中小300,1622.02,1628.526,1584.714,1593.238,1582.364,39.656,2.5061,7964927747,1.51722297412e+11
2015-10-22,'399008,中小300,1582.364,1584.571,1520.021,1524.494,1527.248,55.116,3.6088,6934799252,1.23116617112e+11
2015-10-21,'399008,中小300,1527.248,1636.765,1521.607,1629.453,1629.053,-101.805,-6.2493,9331851982,1.62339108522e+11
2015-10-20,'399008,中小300,1629.053,1629.053,1587.551,1593.414,1596.234,32.819,2.056,7485614005,1.30344112713e+11
2015-10-19,'399008,中小300,1596.234,1611.689,1574.303,1600.313,1593.709,2.525,0.1584,7418877922,1.30642374164e+11
2015-10-16,'399008,中小300,1593.709,1597.847,1562.611,1588.319,1576.941,16.768,1.0633,7438886259,1.26382905907e+11
2015-10-15,'399008,中小300,1576.941,1576.941,1521.869,1521.869,1528.691,48.25,3.1563,6786788866,1.13416073104e+11
2015-10-14,'399008,中小300,1528.691,1555.582,1525.497,1542.097,1548.468,-19.777,-1.2772,6332123028,1.0750084135e+11
2015-10-13,'399008,中小300,1548.468,1552.086,1515.524,1520.684,1531.879,16.589,1.0829,6377997325,1.04690721508e+11
2015-10-12,'399008,中小300,1531.879,1548.466,1479.379,1479.379,1470.249,61.63,4.1918,7357860087,1.21681277712e+11
2015-10-09,'399008,中小300,1470.249,1477.68,1443.936,1447.623,1450.173,20.076,1.3844,5398108708,84639218872.9
2015-10-08,'399008,中小300,1450.173,1461.77,1429.944,1439.585,1392.944,57.229,4.1085,5329920095,84875519272.7
2015-09-30,'399008,中小300,1392.944,1401.053,1377.371,1393.983,1387.268,5.676,0.4091,3445088523,54768879424.4
2015-09-29,'399008,中小300,1387.268,1404.62,1377.035,1383.819,1406.778,-19.51,-1.3869,3838550740,60692343167.2
2015-09-28,'399008,中小300,1406.778,1407.786,1357.859,1378.369,1375.883,30.895,2.2455,3488488365,54481553326.0
2015-09-25,'399008,中小300,1375.883,1424.68,1366.31,1415.591,1421.76,-45.877,-3.2268,4795423124,71876143446.0
2015-09-24,'399008,中小300,1421.76,1428.381,1403.647,1413.63,1405.565,16.195,1.1522,4688000777,72892205348.6
2015-09-23,'399008,中小300,1405.565,1422.902,1390.589,1392.959,1416.965,-11.4,-0.8045,5016217852,77241092819.2
2015-09-22,'399008,中小300,1416.965,1432.952,1397.883,1412.236,1406.14,10.825,0.7698,5900896904,89390958471.5
2015-09-21,'399008,中小300,1406.14,1406.397,1333.601,1338.445,1354.046,52.094,3.8473,4915706969,74069100322.2
2015-09-18,'399008,中小300,1354.046,1364.014,1332.122,1349.69,1340.131,13.915,1.0383,4091673070,59430619483.9
2015-09-17,'399008,中小300,1340.131,1399.172,1340.131,1357.661,1360.285,-20.154,-1.4816,6134935506,88443531157.8
2015-09-16,'399008,中小300,1360.285,1364.951,1276.584,1280.775,1276.124,84.161,6.595,5118088391,68386819724.7
2015-09-15,'399008,中小300,1276.124,1335.092,1271.602,1309.122,1345.669,-69.545,-5.1681,4428335437,57463040775.8
2015-09-14,'399008,中小300,1345.669,1456.494,1341.757,1452.712,1447.257,-101.588,-7.0193,5101298079,72699013535.8
2015-09-11,'399008,中小300,1447.257,1458.485,1426.965,1435.586,1439.533,7.724,0.5366,4223059167,63851918254.0
2015-09-10,'399008,中小300,1439.533,1467.354,1434.311,1441.206,1465.193,-25.66,-1.7513,5091920726,77724375133.0
2015-09-09,'399008,中小300,1465.193,1476.372,1424.105,1427.632,1421.518,43.675,3.0724,7097495885,1.09850592212e+11
2015-09-08,'399008,中小300,1421.518,1423.753,1344.248,1357.337,1371.162,50.356,3.6725,4368291529,60888135986.6
2015-09-07,'399008,中小300,1371.162,1423.477,1361.622,1383.93,1371.875,-0.713,-0.052,5234918456,75497374070.9
2015-09-02,'399008,中小300,1371.875,1415.132,1322.676,1324.53,1387.643,-15.768,-1.1363,5956136906,83036428075.4
2015-09-01,'399008,中小300,1387.643,1439.451,1374.401,1439.451,1459.649,-72.006,-4.9331,5187117390,73900347053.9
2015-08-31,'399008,中小300,1459.649,1495.692,1451.467,1495.692,1503.781,-44.132,-2.9347,5764628800,88589078675.2
2015-08-28,'399008,中小300,1503.781,1505.855,1435.846,1448.87,1425.88,77.901,5.4634,6757729098,1.00880667584e+11
2015-08-27,'399008,中小300,1425.88,1425.88,1351.823,1401.084,1377.131,48.749,3.5399,6048015897,86353204221.9
2015-08-26,'399008,中小300,1377.131,1469.142,1359.818,1420.361,1421.344,-44.213,-3.1106,7296739279,1.04449965596e+11
2015-08-25,'399008,中小300,1421.344,1464.699,1419.293,1423.84,1531.319,-109.975,-7.1817,5117127428,75184603448.9
2015-08-24,'399008,中小300,1531.319,1593.302,1531.104,1585.018,1658.752,-127.433,-7.6825,4340915467,68916538592.1
2015-08-21,'399008,中小300,1658.752,1741.469,1655.479,1720.836,1753.213,-94.461,-5.3879,5908362794,1.05234905581e+11
2015-08-20,'399008,中小300,1753.213,1817.875,1753.213,1789.192,1806.191,-52.978,-2.9331,5749070092,1.12767054559e+11
2015-08-19,'399008,中小300,1806.191,1815.251,1673.732,1715.636,1769.097,37.094,2.0968,6976476253,1.31628974164e+11
2015-08-18,'399008,中小300,1769.097,1902.725,1762.076,1898.965,1895.611,-126.514,-6.674,7929428821,1.60199526417e+11
2015-08-17,'399008,中小300,1895.611,1897.61,1860.526,1876.654,1880.789,14.822,0.7881,6771131930,1.36649723091e+11
2015-08-14,'399008,中小300,1880.789,1903.646,1870.749,1890.412,1874.943,5.846,0.3118,6347116978,1.27417012036e+11
2015-08-13,'399008,中小300,1874.943,1874.943,1814.451,1830.275,1832.831,42.112,2.2976,5554635722,1.10666863147e+11
2015-08-12,'399008,中小300,1832.831,1872.007,1832.752,1846.756,1857.593,-24.762,-1.333,5795484010,1.14928047871e+11
2015-08-11,'399008,中小300,1857.593,1881.924,1848.949,1859.116,1853.442,4.151,0.224,6928738115,1.40375607451e+11
2015-08-10,'399008,中小300,1853.442,1862.852,1787.267,1795.249,1777.376,76.066,4.2797,6682975095,1.37151011429e+11
2015-08-07,'399008,中小300,1777.376,1777.632,1742.846,1746.291,1727.676,49.7,2.8767,5204650131,1.05169879841e+11
2015-08-06,'399008,中小300,1727.676,1749.714,1696.434,1702.276,1737.485,-9.809,-0.5646,4007919547,81101861987.9
2015-08-05,'399008,中小300,1737.485,1781.926,1726.356,1758.8,1760.241,-22.756,-1.2928,5604782311,1.12490561441e+11
2015-08-04,'399008,中小300,1760.241,1760.286,1673.149,1680.38,1678.573,81.668,4.8653,5783791258,1.11655913268e+11
2015-08-03,'399008,中小300,1678.573,1708.432,1650.252,1691.205,1716.183,-37.61,-2.1915,5246544720,98721511050.8
2015-07-31,'399008,中小300,1716.183,1747.029,1692.452,1699.827,1723.498,-7.315,-0.4244,5105751360,99680748590.6
2015-07-30,'399008,中小300,1723.498,1805.618,1720.393,1773.56,1780.48,-56.982,-3.2004,6302662293,1.25195904917e+11
2015-07-29,'399008,中小300,1780.48,1780.687,1671.196,1732.801,1708.762,71.718,4.1971,6306433313,1.2153288425e+11
2015-07-28,'399008,中小300,1708.762,1765.483,1634.08,1670.25,1747.105,-38.343,-2.1947,8146248478,1.51508074722e+11
2015-07-27,'399008,中小300,1747.105,1892.257,1747.095,1845.147,1878.866,-131.761,-7.0128,7928727346,1.60607540474e+11
2015-07-24,'399008,中小300,1878.866,1938.118,1865.407,1913.626,1906.874,-28.008,-1.4688,8509814471,1.77133256672e+11
2015-07-23,'399008,中小300,1906.874,1913.485,1853.026,1864.933,1861.378,45.496,2.4442,7591932638,1.57394668064e+11
2015-07-22,'399008,中小300,1861.378,1870.519,1818.503,1842.976,1843.328,18.05,0.9792,7008685095,1.46112471002e+11
2015-07-21,'399008,中小300,1843.328,1856.86,1786.147,1804.061,1818.972,24.356,1.339,6443379041,1.30453114922e+11
2015-07-20,'399008,中小300,1818.972,1847.06,1783.397,1801.158,1785.347,33.625,1.8834,7577527929,1.52319764905e+11
2015-07-17,'399008,中小300,1785.347,1796.145,1705.832,1709.692,1695.765,89.582,5.2827,6435175080,1.24417875253e+11
2015-07-16,'399008,中小300,1695.765,1725.863,1592.508,1639.785,1664.036,31.729,1.9067,6984135305,1.26016408039e+11
2015-07-15,'399008,中小300,1664.036,1750.825,1661.897,1750.825,1738.511,-74.475,-4.2838,7278479845,1.36755604975e+11
2015-07-14,'399008,中小300,1738.511,1771.731,1726.25,1740.26,1703.134,35.377,2.0772,5702835823,1.09719462305e+11
2015-07-13,'399008,中小300,1703.134,1706.872,1670.563,1682.85,1633.083,70.051,4.2895,4414997802,85684920596.3
2015-07-10,'399008,中小300,1633.083,1634.301,1605.115,1609.699,1577.437,55.646,3.5276,2400023504,44474770372.7
2015-07-09,'399008,中小300,1577.437,1577.509,1524.843,1524.843,1532.608,44.829,2.925,2933864888,49079089496.1
2015-07-08,'399008,中小300,1532.608,1537.609,1497.392,1498.796,1549.034,-16.426,-1.0604,7661377407,1.13590375477e+11
2015-07-07,'399008,中小300,1549.034,1602.384,1542.939,1589.573,1642.735,-93.701,-5.704,4833150514,84463641275.0
2015-07-06,'399008,中小300,1642.735,1786.064,1582.855,1786.064,1673.42,-30.685,-1.8337,8937356836,1.57614335295e+11
2015-07-03,'399008,中小300,1673.42,1796.375,1637.151,1700.909,1760.016,-86.596,-4.9202,6869558774,1.26056195342e+11
2015-07-02,'399008,中小300,1760.016,1870.849,1739.116,1855.99,1863.421,-103.405,-5.5492,6963917644,1.380149563e+11
2015-07-01,'399008,中小300,1863.421,2004.048,1849.2,1930.943,1948.797,-85.376,-4.381,7818876341,1.72288073403e+11
2015-06-30,'399008,中小300,1948.797,1951.15,1724.065,1797.657,1847.252,101.545,5.4971,8354950396,1.65081856925e+11
2015-06-29,'399008,中小300,1847.252,2020.125,1820.825,2019.103,1982.24,-134.988,-6.8099,6905377951,1.4028039029e+11
2015-06-26,'399008,中小300,1982.24,2091.504,1977.264,2086.431,2157.371,-175.131,-8.1178,5206768200,1.15369565628e+11
2015-06-25,'399008,中小300,2157.371,2252.301,2131.364,2250.488,2245.419,-88.048,-3.9212,5778472549,1.42405135089e+11
2015-06-24,'399008,中小300,2245.419,2259.342,2185.95,2232.767,2214.536,30.883,1.3946,5801942601,1.43063020822e+11
2015-06-23,'399008,中小300,2214.536,2214.831,2065.194,2189.094,2191.338,23.198,1.0586,5576742968,1.31314353897e+11
2015-06-19,'399008,中小300,2191.338,2304.898,2187.435,2289.267,2334.691,-143.353,-6.1401,5173015006,1.27906292521e+11
2015-06-18,'399008,中小300,2334.691,2434.477,2330.774,2422.297,2430.54,-95.849,-3.9435,5373474086,1.42038851389e+11
2015-06-17,'399008,中小300,2430.54,2439.759,2317.321,2396.501,2395.761,34.779,1.4517,6050301528,1.56011372035e+11
2015-06-16,'399008,中小300,2395.761,2463.276,2373.666,2463.276,2492.533,-96.772,-3.8825,6988413140,1.83646995835e+11
2015-06-15,'399008,中小300,2492.533,2567.321,2487.992,2565.424,2554.292,-61.759,-2.4179,7887971931,2.18423088486e+11
2015-06-12,'399008,中小300,2554.292,2570.672,2533.832,2536.329,2526.77,27.522,1.0892,7410492122,2.08481103729e+11
2015-06-11,'399008,中小300,2526.77,2526.778,2485.27,2490.321,2485.411,41.359,1.6641,7175045075,2.00897672584e+11
2015-06-10,'399008,中小300,2485.411,2505.453,2408.004,2426.346,2435.966,49.445,2.0298,6839589374,1.8874567442e+11
2015-06-09,'399008,中小300,2435.966,2463.965,2408.467,2427.341,2435.598,0.368,0.0151,6280980373,1.73037734202e+11
2015-06-08,'399008,中小300,2435.598,2486.149,2408.138,2486.149,2486.685,-51.087,-2.0544,7557302090,2.08887412429e+11
2015-06-05,'399008,中小300,2486.685,2520.202,2438.482,2497.648,2468.254,18.431,0.7467,8340629927,2.32888401721e+11
2015-06-04,'399008,中小300,2468.254,2490.179,2332.154,2488.882,2484.501,-16.247,-0.6539,7557308543,2.14133365133e+11
2015-06-03,'399008,中小300,2484.501,2508.599,2420.947,2502.863,2486.923,-2.422,-0.0974,7887839556,2.24271104049e+11
2015-06-02,'399008,中小300,2486.923,2486.923,2406.603,2417.071,2396.739,90.184,3.7628,8015058160,2.23778009519e+11
2015-06-01,'399008,中小300,2396.739,2396.739,2306.216,2306.216,2281.885,114.854,5.0333,7148551305,1.95341441483e+11
2015-05-29,'399008,中小300,2281.885,2324.979,2158.297,2249.806,2251.675,30.21,1.3417,7846247460,2.0668489275e+11
2015-05-28,'399008,中小300,2251.675,2431.559,2251.675,2397.529,2399.537,-147.862,-6.1621,9790142281,2.6737283262e+11
2015-05-27,'399008,中小300,2399.537,2411.737,2343.435,2402.092,2386.239,13.298,0.5573,8812393511,2.456902637e+11
2015-05-26,'399008,中小300,2386.239,2386.296,2314.693,2316.917,2298.753,87.486,3.8058,8809325542,2.45380586683e+11
2015-05-25,'399008,中小300,2298.753,2299.73,2212.208,2229.138,2256.087,42.666,1.8912,8300434052,2.21235154191e+11
2015-05-22,'399008,中小300,2256.087,2296.363,2210.52,2278.392,2242.07,14.017,0.6252,8870067604,2.39217388263e+11
2015-05-21,'399008,中小300,2242.07,2242.07,2159.548,2159.548,2145.413,96.657,4.5053,8337418121,2.14761163279e+11
2015-05-20,'399008,中小300,2145.413,2188.37,2112.585,2112.585,2095.615,49.798,2.3763,8808726959,2.19831636406e+11
2015-05-19,'399008,中小300,2095.615,2096.562,2035.486,2056.921,2044.664,50.951,2.4919,7087650028,1.77717123332e+11
2015-05-18,'399008,中小300,2044.664,2045.882,1979.547,1983.566,1984.287,60.377,3.0428,6928309357,1.6856423919e+11
2015-05-15,'399008,中小300,1984.287,2002.796,1952.106,1989.258,1996.103,-11.816,-0.592,6634966411,1.60254032161e+11
2015-05-14,'399008,中小300,1996.103,2015.795,1979.091,1999.845,1989.983,6.12,0.3075,7384050349,1.81087737409e+11
2015-05-13,'399008,中小300,1989.983,2010.299,1935.803,1955.098,1960.375,29.608,1.5103,8277613026,1.99911290489e+11
2015-05-12,'399008,中小300,1960.375,1960.862,1914.819,1929.865,1916.434,43.941,2.2929,7943489593,1.95172753983e+11
2015-05-11,'399008,中小300,1916.434,1916.434,1839.529,1842.768,1823.474,92.96,5.098,7324115786,1.79857406681e+11
2015-05-08,'399008,中小300,1823.474,1823.474,1762.822,1762.822,1742.466,81.008,4.649,5766215235,1.35068531695e+11
2015-05-07,'399008,中小300,1742.466,1770.662,1738.802,1758.015,1762.117,-19.651,-1.1152,4744767247,1.06435686653e+11
2015-05-06,'399008,中小300,1762.117,1810.601,1750.693,1771.786,1763.509,-1.392,-0.0789,5458011578,1.26255782396e+11
2015-05-05,'399008,中小300,1763.509,1811.941,1753.019,1809.499,1810.828,-47.319,-2.6131,5672115566,1.27821078841e+11
2015-05-04,'399008,中小300,1810.828,1815.014,1784.926,1804.952,1798.747,12.081,0.6716,5079470810,1.18608839381e+11
2015-04-30,'399008,中小300,1798.747,1818.675,1798.693,1801.443,1794.008,4.739,0.2642,5384490816,1.24831893933e+11
2015-04-29,'399008,中小300,1794.008,1797.758,1747.446,1754.282,1759.241,34.767,1.9762,5096806027,1.19401063615e+11
2015-04-28,'399008,中小300,1759.241,1823.412,1742.284,1822.974,1820.943,-61.702,-3.3885,6418271882,1.47380969761e+11
2015-04-27,'399008,中小300,1820.943,1842.681,1806.684,1824.617,1808.811,12.132,0.6707,6641679766,1.50763122199e+11
2015-04-24,'399008,中小300,1808.811,1816.176,1778.725,1791.307,1809.652,-0.841,-0.0465,7055249732,1.53564132854e+11
2015-04-23,'399008,中小300,1809.652,1818.899,1788.182,1800.629,1791.23,18.422,1.0285,7464785016,1.67197541663e+11
2015-04-22,'399008,中小300,1791.23,1791.706,1758.022,1758.022,1742.232,48.998,2.8124,6996447057,1.55019544067e+11
2015-04-21,'399008,中小300,1742.232,1742.232,1679.626,1679.626,1678.421,63.811,3.8018,5634046969,1.2669577347e+11
2015-04-20,'399008,中小300,1678.421,1720.455,1671.953,1716.516,1724.667,-46.246,-2.6814,6621224313,1.40986255334e+11
2015-04-17,'399008,中小300,1724.667,1742.243,1715.295,1733.914,1721.491,3.176,0.1845,6204303409,1.34903175901e+11
2015-04-16,'399008,中小300,1721.491,1741.241,1664.253,1679.889,1700.577,20.914,1.2298,5254105293,1.18435252319e+11
2015-04-15,'399008,中小300,1700.577,1764.876,1700.577,1764.876,1768.438,-67.861,-3.8373,5956833716,1.32938550836e+11
2015-04-14,'399008,中小300,1768.438,1786.296,1752.479,1777.326,1776.141,-7.703,-0.4337,6640351770,1.50590566207e+11
