日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2016-03-02,'399300,沪深300,3051.333,3054.724,2933.116,2933.921,2930.694,120.639,4.1164,17597234700,1.64025161471e+11
2016-03-01,'399300,沪深300,2930.694,2950.436,2863.323,2881.335,2877.467,53.227,1.8498,11604591800,1.10491037808e+11
2016-02-29,'399300,沪深300,2877.467,2939.875,2821.215,2939.58,2948.031,-70.564,-2.3936,12934102000,1.18440829598e+11
2016-02-26,'399300,沪深300,2948.031,2964.385,2902.948,2942.095,2918.75,29.281,1.0032,10694972900,1.02531571946e+11
2016-02-25,'399300,沪深300,2918.75,3104.436,2905.457,3104.41,3109.545,-190.795,-6.1358,15782975200,1.53493008194e+11
2016-02-24,'399300,沪深300,3109.545,3109.545,3055.251,3077.606,3089.363,20.182,0.6533,11178265000,1.12918607549e+11
2016-02-23,'399300,沪深300,3089.363,3119.221,3061.429,3117.203,3118.868,-29.505,-0.946,11256739100,1.17476469063e+11
2016-02-22,'399300,沪深300,3118.868,3128.207,3071.329,3083.933,3051.585,67.283,2.2049,14094696800,1.41684080627e+11
2016-02-19,'399300,沪深300,3051.585,3065.968,3032.634,3047.942,3053.699,-2.114,-0.0692,8733801200,90849341804.0
2016-02-18,'399300,沪深300,3053.699,3093.513,3049.841,3079.527,3063.32,-9.621,-0.3141,12440146400,1.22618612161e+11
2016-02-17,'399300,沪深300,3063.32,3065.785,3027.046,3034.09,3037.035,26.285,0.8655,12829160700,1.22279340234e+11
2016-02-16,'399300,沪深300,3037.035,3042.089,2962.187,2962.187,2946.707,90.328,3.0654,11257964300,1.12300492317e+11
2016-02-15,'399300,沪深300,2946.707,2961.493,2886.018,2888.428,2963.789,-17.082,-0.5764,7291943400,71285049141.0
2016-02-05,'399300,沪深300,2963.789,2988.36,2962.847,2982.056,2984.76,-20.971,-0.7026,7685080800,77443222334.0
2016-02-04,'399300,沪深300,2984.76,2999.206,2960.207,2960.334,2948.639,36.121,1.225,9177972400,91550346872.0
2016-02-03,'399300,沪深300,2948.639,2954.71,2909.898,2931.288,2961.334,-12.695,-0.4287,7738900000,74817092259.0
2016-02-02,'399300,沪深300,2961.334,2972.426,2901.512,2901.528,2901.048,60.286,2.0781,8860196300,88740230428.0
2016-02-01,'399300,沪深300,2901.048,2944.517,2869.561,2939.04,2946.09,-45.042,-1.5289,8679534200,82931453498.0
2016-01-29,'399300,沪深300,2946.09,2965.309,2854.371,2855.598,2853.756,92.334,3.2355,11330425900,1.0946235668e+11
2016-01-28,'399300,沪深300,2853.756,2941.887,2841.844,2909.334,2930.352,-76.596,-2.6139,9922275600,95663874927.0
2016-01-27,'399300,沪深300,2930.352,2963.544,2839.29,2953.183,2940.509,-10.157,-0.3454,13222936600,1.26997670778e+11
2016-01-26,'399300,沪深300,2940.509,3106.53,2934.647,3099.596,3128.886,-188.377,-6.0206,12693392100,1.27250652518e+11
2016-01-25,'399300,沪深300,3128.886,3149.332,3105.1,3129.028,3113.463,15.423,0.4954,8154006100,85777891364.0
2016-01-22,'399300,沪深300,3113.463,3132.171,3053.958,3114.895,3081.345,32.118,1.0423,8995108700,96885673842.0
2016-01-21,'399300,沪深300,3081.345,3202.538,3081.345,3136.384,3174.378,-93.033,-2.9307,11118973300,1.21856195433e+11
2016-01-20,'399300,沪深300,3174.378,3225.95,3154.426,3204.218,3223.125,-48.747,-1.5124,13065050400,1.43313337192e+11
2016-01-19,'399300,沪深300,3223.125,3227.908,3119.216,3132.705,3130.729,92.396,2.9513,12765389300,1.42907686296e+11
2016-01-18,'399300,沪深300,3130.729,3165.616,3066.727,3068.235,3118.73,11.999,0.3847,10112838600,1.09458287764e+11
2016-01-15,'399300,沪深300,3118.73,3216.798,3101.052,3200.888,3221.571,-102.841,-3.1923,12460177900,1.31882737252e+11
2016-01-14,'399300,沪深300,3221.571,3226.658,3072.039,3076.645,3155.879,65.692,2.0816,13453767100,1.44771580596e+11
2016-01-13,'399300,沪深300,3155.879,3257.295,3155.879,3240.484,3215.71,-59.831,-1.8606,12066649400,1.30886082444e+11
2016-01-12,'399300,沪深300,3215.71,3242.253,3174.55,3214.823,3192.45,23.26,0.7286,12822579600,1.4204890971e+11
2016-01-11,'399300,沪深300,3192.45,3342.481,3192.45,3303.125,3361.563,-169.113,-5.0308,17463838700,1.8446405018e+11
2016-01-08,'399300,沪深300,3361.563,3418.851,3237.931,3371.871,3294.384,67.179,2.0392,18595945100,2.03498868289e+11
2016-01-07,'399300,沪深300,3294.384,3481.15,3284.737,3481.15,3539.808,-245.424,-6.9333,4410264100,47130795628.0
2016-01-06,'399300,沪深300,3539.808,3543.739,3468.467,3482.406,3478.78,61.028,1.7543,14596614400,1.60947198402e+11
2016-01-05,'399300,沪深300,3478.78,3518.217,3377.28,3382.177,3469.066,9.714,0.28,16211698400,1.96017085879e+11
2016-01-04,'399300,沪深300,3469.066,3726.245,3468.949,3725.856,3731.005,-261.939,-7.0206,11537067400,1.45968206095e+11
2015-12-31,'399300,沪深300,3731.005,3772.617,3727.325,3760.904,3765.175,-34.17,-0.9075,10187355600,1.45043696235e+11
2015-12-30,'399300,沪深300,3765.175,3765.657,3726.278,3762.914,3761.875,3.3,0.0877,10562995500,1.55744099319e+11
2015-12-29,'399300,沪深300,3761.875,3762.052,3710.48,3723.05,3727.632,34.243,0.9186,10188555500,1.40405054699e+11
2015-12-28,'399300,沪深300,3727.632,3853.389,3727.632,3847.532,3838.201,-110.569,-2.8808,15398844000,2.10026020459e+11
2015-12-25,'399300,沪深300,3838.201,3848.025,3813.204,3832.085,3829.402,8.799,0.2298,11962401300,1.63314511431e+11
2015-12-24,'399300,沪深300,3829.402,3867.679,3787.084,3858.135,3866.381,-36.979,-0.9564,14718139700,2.03683543579e+11
2015-12-23,'399300,沪深300,3866.381,3926.686,3862.965,3877.872,3876.733,-10.352,-0.267,20701714700,2.94710770246e+11
2015-12-22,'399300,沪深300,3876.733,3880.468,3841.593,3872.098,3865.965,10.768,0.2785,18030366100,2.43797366698e+11
2015-12-21,'399300,沪深300,3865.965,3877.82,3759.989,3762.097,3767.913,98.052,2.6023,21743527500,2.89905289214e+11
2015-12-18,'399300,沪深300,3767.913,3810.218,3750.925,3754.96,3755.888,12.025,0.3202,17346598000,2.32281458171e+11
2015-12-17,'399300,沪深300,3755.888,3768.844,3709.851,3712.783,3685.44,70.448,1.9115,17792407500,2.42543823434e+11
2015-12-16,'399300,沪深300,3685.44,3713.09,3677.45,3703.95,3694.389,-8.949,-0.2422,11134272300,1.60118243242e+11
2015-12-15,'399300,沪深300,3694.389,3717.357,3679.23,3707.73,3711.322,-16.933,-0.4563,12648171000,1.86795461663e+11
2015-12-14,'399300,沪深300,3711.322,3712.503,3570.998,3573.884,3608.059,103.263,2.862,15176911900,2.03291513291e+11
2015-12-11,'399300,沪深300,3608.059,3630.744,3578.146,3605.372,3623.084,-15.025,-0.4147,11032248100,1.45248640244e+11
2015-12-10,'399300,沪深300,3623.084,3678.318,3615.991,3634.366,3635.938,-12.854,-0.3535,12021562500,1.68622188283e+11
2015-12-09,'399300,沪深300,3635.938,3655.159,3611.49,3613.42,3623.02,12.918,0.3566,11332542200,1.543199921e+11
2015-12-08,'399300,沪深300,3623.02,3668.839,3619.445,3668.839,3687.607,-64.587,-1.7515,12578108300,1.63317229186e+11
2015-12-07,'399300,沪深300,3687.607,3699.337,3658.578,3681.582,3677.592,10.015,0.2723,11388315000,1.61220059836e+11
2015-12-04,'399300,沪深300,3677.592,3726.124,3667.291,3719.734,3749.299,-71.707,-1.9125,15119952200,1.96455597757e+11
2015-12-03,'399300,沪深300,3749.299,3758.446,3693.137,3709.547,3721.955,27.344,0.7347,19776212600,2.3669898744e+11
2015-12-02,'399300,沪深300,3721.955,3725.854,3573.403,3587.758,3591.696,130.259,3.6267,21353886500,2.60938692616e+11
2015-12-01,'399300,沪深300,3591.696,3617.305,3536.116,3562.319,3566.412,25.284,0.7089,13653655400,1.76598805608e+11
2015-11-30,'399300,沪深300,3566.412,3587.97,3455.068,3554.89,3556.992,9.42,0.2648,17320116300,2.20098287801e+11
2015-11-27,'399300,沪深300,3556.992,3742.742,3534.39,3739.096,3759.429,-202.437,-5.3848,20893935800,2.69758168475e+11
2015-11-26,'399300,沪深300,3759.429,3805.844,3756.823,3795.245,3781.607,-22.178,-0.5865,17352546800,2.39797205559e+11
2015-11-25,'399300,沪深300,3781.607,3781.857,3735.716,3747.759,3753.889,27.718,0.7384,15194494100,2.15125047954e+11
2015-11-24,'399300,沪深300,3753.889,3754.169,3702.737,3745.761,3753.335,0.554,0.0148,14338328300,1.92495095083e+11
2015-11-23,'399300,沪深300,3753.335,3802.851,3743.405,3774.436,3774.383,-21.048,-0.5577,17562681200,2.3464097961e+11
2015-11-20,'399300,沪深300,3774.383,3793.545,3757.026,3778.884,3774.969,-0.586,-0.0155,18695168900,2.42295089781e+11
2015-11-19,'399300,沪深300,3774.969,3775.232,3714.675,3725.622,3715.58,59.389,1.5984,15463198900,2.04557606993e+11
2015-11-18,'399300,沪深300,3715.58,3771.847,3706.31,3760.456,3758.387,-42.807,-1.139,18568949500,2.54137953313e+11
2015-11-17,'399300,沪深300,3758.387,3852.774,3750.157,3790.426,3764.126,-5.739,-0.1525,24853307100,3.65138598381e+11
2015-11-16,'399300,沪深300,3764.126,3764.409,3680.073,3682.735,3746.242,17.884,0.4774,16169090100,2.27483711616e+11
2015-11-13,'399300,沪深300,3746.242,3793.713,3727.585,3756.204,3795.324,-49.082,-1.2932,20348989100,2.81961129453e+11
2015-11-12,'399300,沪深300,3795.324,3843.9,3771.274,3841.738,3833.646,-38.322,-0.9996,21753764700,3.02446791881e+11
2015-11-11,'399300,沪深300,3833.646,3843.112,3781.41,3828.448,3833.238,0.408,0.0106,23223429600,3.07008336072e+11
2015-11-10,'399300,沪深300,3833.238,3876.49,3798.821,3806.669,3840.355,-7.117,-0.1853,28651960300,3.80910629424e+11
2015-11-09,'399300,沪深300,3840.355,3891.773,3796.379,3796.379,3793.374,46.981,1.2385,35680482300,4.63161707601e+11
2015-11-06,'399300,沪深300,3793.374,3801.705,3694.657,3698.342,3705.97,87.404,2.3585,29875307600,3.89779446699e+11
2015-11-05,'399300,沪深300,3705.97,3781.409,3627.301,3630.782,3628.538,77.432,2.134,39804656800,4.95138171518e+11
2015-11-04,'399300,沪深300,3628.538,3628.538,3477.159,3477.159,3465.493,163.045,4.7048,20542386500,2.66955889953e+11
2015-11-03,'399300,沪深300,3465.493,3501.704,3452.62,3484.722,3475.962,-10.469,-0.3012,10140187600,1.32231502584e+11
2015-11-02,'399300,沪深300,3475.962,3543.45,3474.712,3489.225,3534.079,-58.117,-1.6445,13000256800,1.67455101934e+11
2015-10-30,'399300,沪深300,3534.079,3574.473,3497.568,3530.223,3533.307,0.772,0.0218,13914191400,1.83317149529e+11
2015-10-29,'399300,沪深300,3533.307,3561.814,3507.966,3539.978,3524.92,8.387,0.2379,12701044600,1.61051885808e+11
2015-10-28,'399300,沪深300,3524.92,3598.172,3517.21,3575.805,3592.879,-67.959,-1.8915,17097709800,2.13303023833e+11
2015-10-27,'399300,沪深300,3592.879,3601.053,3486.102,3569.449,3589.261,3.618,0.1008,19205614000,2.39042538536e+11
2015-10-26,'399300,沪深300,3589.261,3620.756,3561.192,3614.702,3571.241,18.02,0.5046,20424886300,2.70489759134e+11
2015-10-23,'399300,沪深300,3571.241,3581.836,3515.822,3536.843,3524.534,46.707,1.3252,19829447800,2.47059685203e+11
2015-10-22,'399300,沪深300,3524.534,3530.766,3442.307,3453.201,3473.254,51.28,1.4764,18430558000,2.2358360654e+11
2015-10-21,'399300,沪深300,3473.254,3601.243,3417.412,3580.838,3577.703,-104.449,-2.9194,28207605000,3.26886985805e+11
2015-10-20,'399300,沪深300,3577.703,3577.798,3510.437,3527.875,3534.182,43.521,1.2314,17902510800,2.26525577194e+11
2015-10-19,'399300,沪深300,3534.182,3572.995,3502.505,3548.953,3534.065,0.117,0.0033,20760674400,2.54890985147e+11
2015-10-16,'399300,沪深300,3534.065,3537.539,3487.104,3508.518,3486.815,47.25,1.3551,20896470900,2.52211491386e+11
2015-10-15,'399300,沪深300,3486.815,3486.815,3402.316,3403.389,3406.112,80.703,2.3694,17115829900,2.01881880361e+11
2015-10-14,'399300,沪深300,3406.112,3458.702,3403.231,3431.135,3445.043,-38.931,-1.1301,15217393800,1.7459925568e+11
2015-10-13,'399300,沪深300,3445.043,3452.045,3413.967,3422.477,3447.693,-2.65,-0.0769,14543378600,1.74978937957e+11
2015-10-12,'399300,沪深300,3447.693,3486.631,3347.251,3351.139,3340.116,107.577,3.2208,22140046800,2.63706468495e+11
2015-10-09,'399300,沪深300,3340.116,3352.379,3293.965,3302.36,3296.482,43.634,1.3237,12435250000,1.44731343186e+11
2015-10-08,'399300,沪深300,3296.482,3337.331,3294.605,3324.981,3202.948,93.534,2.9202,13208176800,1.64120601354e+11
2015-09-30,'399300,沪深300,3202.948,3223.908,3186.767,3195.901,3178.854,24.094,0.7579,7855934900,95881598729.0
2015-09-29,'399300,沪深300,3178.854,3208.417,3159.042,3197.221,3242.752,-63.898,-1.9705,8715063300,96691510035.0
2015-09-28,'399300,沪深300,3242.752,3246.554,3186.507,3226.607,3231.951,10.801,0.3342,7421946800,88007466971.0
2015-09-25,'399300,沪深300,3231.951,3290.858,3201.914,3272.665,3284.999,-53.048,-1.6149,12141927800,1.3760216879e+11
2015-09-24,'399300,沪深300,3284.999,3300.857,3255.902,3278.896,3263.028,21.971,0.6733,10201123800,1.20820642496e+11
2015-09-23,'399300,沪深300,3263.028,3315.935,3253.333,3290.071,3339.03,-76.002,-2.2762,12317143900,1.36885975737e+11
2015-09-22,'399300,沪深300,3339.03,3371.414,3303.184,3312.366,3308.247,30.783,0.9305,14622198500,1.72492862561e+11
2015-09-21,'399300,沪深300,3308.247,3312.55,3211.934,3222.603,3251.273,56.974,1.7524,12278866800,1.45323018237e+11
2015-09-18,'399300,沪深300,3251.273,3280.877,3227.834,3254.443,3236.999,14.274,0.441,10690348100,1.21752531747e+11
2015-09-17,'399300,沪深300,3236.999,3354.905,3236.999,3287.657,3309.248,-72.249,-2.1832,16940188100,1.90270181393e+11
2015-09-16,'399300,沪深300,3309.248,3345.918,3131.37,3149.158,3152.232,157.016,4.9811,15970999400,1.68269840344e+11
2015-09-15,'399300,沪深300,3152.232,3240.079,3131.98,3208.744,3281.132,-128.9,-3.9285,14355564100,1.45989213753e+11
2015-09-14,'399300,沪深300,3281.132,3373.921,3187.566,3367.642,3347.188,-66.056,-1.9735,20545725100,2.26168550065e+11
2015-09-11,'399300,沪深300,3347.188,3383.134,3315.478,3349.877,3357.561,-10.373,-0.3089,10854750800,1.30262410873e+11
2015-09-10,'399300,沪深300,3357.561,3398.316,3337.311,3349.281,3399.305,-41.744,-1.228,14488297100,1.68108269695e+11
2015-09-09,'399300,沪深300,3399.305,3426.651,3330.29,3344.824,3334.023,65.282,1.9581,22046742100,2.58815794996e+11
2015-09-08,'399300,沪深300,3334.023,3340.219,3170.807,3221.789,3250.485,83.538,2.57,15459963100,1.6829475003e+11
2015-09-07,'399300,沪深300,3250.485,3422.225,3240.243,3347.293,3365.832,-115.347,-3.427,20422443100,2.21756790269e+11
2015-09-02,'399300,沪深300,3365.832,3387.02,3213.637,3220.851,3362.083,3.749,0.1115,34778941200,3.48986389305e+11
2015-09-01,'399300,沪深300,3362.083,3370.504,3190.578,3296.529,3366.536,-4.453,-0.1323,35245852800,3.51387828324e+11
2015-08-31,'399300,沪深300,3366.536,3368.279,3205.537,3307.396,3342.286,24.25,0.7256,28025040300,3.06610891136e+11
2015-08-28,'399300,沪深300,3342.286,3353.244,3223.622,3246.236,3205.638,136.648,4.2627,29949842600,3.18763482694e+11
2015-08-27,'399300,沪深300,3205.638,3206.724,3028.398,3092.812,3025.692,179.946,5.9473,26729493000,2.78769983405e+11
2015-08-26,'399300,沪深300,3025.692,3192.932,2952.008,3062.566,3042.927,-17.235,-0.5664,30827062300,3.12188248685e+11
2015-08-25,'399300,沪深300,3042.927,3200.108,3019.556,3070.007,3275.534,-232.607,-7.1013,27608130600,2.81160333742e+11
2015-08-24,'399300,沪深300,3275.534,3468.149,3266.55,3454.598,3589.536,-314.002,-8.7477,25543665200,2.73124228208e+11
2015-08-21,'399300,沪深300,3589.536,3757.779,3578.175,3714.289,3761.454,-171.918,-4.5705,21798640300,2.67498426435e+11
2015-08-20,'399300,沪深300,3761.454,3880.824,3761.454,3848.403,3886.136,-124.682,-3.2084,21216796500,2.70576698834e+11
2015-08-19,'399300,沪深300,3886.136,3898.74,3668.192,3748.266,3825.412,60.724,1.5874,26904983900,3.40923470856e+11
2015-08-18,'399300,沪深300,3825.412,4103.054,3816.554,4084.311,4077.872,-252.46,-6.191,31988107000,4.24924184411e+11
2015-08-17,'399300,沪深300,4077.872,4081.772,4009.99,4058.113,4073.54,4.332,0.1063,25693963800,3.36830563044e+11
2015-08-14,'399300,沪深300,4073.54,4113.159,4056.727,4097.918,4075.463,-1.923,-0.0472,25339299600,3.40076813259e+11
2015-08-13,'399300,沪深300,4075.463,4075.7,3967.821,4010.013,4016.126,59.337,1.4775,24283697900,3.19887602964e+11
2015-08-12,'399300,沪深300,4016.126,4078.03,4015.355,4025.674,4066.669,-50.543,-1.2429,25514619600,3.39799364935e+11
2015-08-11,'399300,沪深300,4066.669,4110.133,4042.004,4083.589,4084.365,-17.696,-0.4333,32203419100,4.16996541243e+11
2015-08-10,'399300,沪深300,4084.365,4101.731,3932.842,3947.472,3906.945,177.42,4.5411,30678054000,4.01702020648e+11
2015-08-07,'399300,沪深300,3906.945,3926.649,3857.908,3866.43,3831.852,75.093,1.9597,18334915300,2.46546119056e+11
2015-08-06,'399300,沪深300,3831.852,3888.693,3793.237,3802.928,3866.9,-35.048,-0.9064,14727869400,1.95532363765e+11
2015-08-05,'399300,沪深300,3866.9,3962.277,3858.66,3937.623,3948.155,-81.255,-2.058,20048426900,2.72693513971e+11
2015-08-04,'399300,沪深300,3948.155,3948.449,3801.028,3827.373,3829.235,118.92,3.1056,22023655600,2.88756503266e+11
2015-08-03,'399300,沪深300,3829.235,3829.235,3742.578,3766.072,3816.699,12.536,0.3285,24580503000,3.096312977e+11
2015-07-31,'399300,沪深300,3816.699,3863.624,3757.989,3777.155,3815.412,1.287,0.0337,22237676700,2.99312543754e+11
2015-07-30,'399300,沪深300,3815.412,3968.534,3802.882,3915.78,3930.379,-114.967,-2.9251,27154866500,3.76351170573e+11
2015-07-29,'399300,沪深300,3930.379,3934.003,3769.189,3839.959,3811.093,119.286,3.13,27697284500,3.72287868068e+11
2015-07-28,'399300,沪深300,3811.093,3883.446,3627.421,3690.974,3818.731,-7.638,-0.2,38352721600,4.82654543336e+11
2015-07-27,'399300,沪深300,3818.731,4156.313,3817.169,4097.796,4176.279,-357.548,-8.5614,36505451100,4.77952010794e+11
2015-07-24,'399300,沪深300,4176.279,4299.65,4154.617,4255.198,4250.805,-74.526,-1.7532,39204537300,5.3590164723e+11
2015-07-23,'399300,沪深300,4250.805,4262.062,4148.824,4158.932,4157.16,93.645,2.2526,35447175900,4.83972220006e+11
2015-07-22,'399300,沪深300,4157.16,4187.431,4094.712,4148.56,4166.006,-8.846,-0.2123,31894599700,4.41832505196e+11
2015-07-21,'399300,沪深300,4166.006,4201.482,4081.704,4109.761,4160.612,5.394,0.1296,31837494500,4.31695843789e+11
2015-07-20,'399300,沪深300,4160.612,4221.693,4106.389,4157.06,4151.496,9.116,0.2196,35267347200,4.83493894661e+11
2015-07-17,'399300,沪深300,4151.496,4190.186,4000.231,4023.757,3997.356,154.14,3.856,33110713100,4.35597103716e+11
2015-07-16,'399300,沪深300,3997.356,4067.022,3856.321,3949.639,3966.759,30.597,0.7713,33053134500,4.1005089456e+11
2015-07-15,'399300,沪深300,3966.759,4114.243,3899.508,4068.88,4112.149,-145.39,-3.5356,42195636700,5.14064532339e+11
2015-07-14,'399300,沪深300,4112.149,4258.513,4062.5,4178.63,4211.812,-99.663,-2.3663,45442200900,5.97521262486e+11
2015-07-13,'399300,沪深300,4211.812,4278.161,4072.43,4132.231,4106.556,105.256,2.5631,50209218600,6.59251724205e+11
2015-07-10,'399300,沪深300,4106.556,4179.111,3887.551,3916.272,3897.626,208.93,5.3604,50070180200,6.29079512954e+11
2015-07-09,'399300,沪深300,3897.626,3930.264,3537.826,3621.68,3663.038,234.588,6.4042,50387061000,5.64744043358e+11
2015-07-08,'399300,沪深300,3663.038,3762.622,3612.254,3651.06,3928.003,-264.965,-6.7455,58146709700,6.40122398881e+11
2015-07-07,'399300,沪深300,3928.003,3960.636,3743.624,3877.854,3998.537,-70.534,-1.764,67938500700,7.95962644454e+11
2015-07-06,'399300,沪深300,3998.537,4218.266,3832.468,4218.266,3885.917,112.62,2.8982,64809453000,7.79558044352e+11
2015-07-03,'399300,沪深300,3885.917,4164.629,3785.902,4017.202,4107.996,-222.079,-5.406,42930085000,5.38216869728e+11
2015-07-02,'399300,沪深300,4107.996,4312.19,4000.061,4287.734,4253.021,-145.025,-3.4099,45706219400,5.93506685518e+11
2015-07-01,'399300,沪深300,4253.021,4526.127,4235.696,4408.984,4472.998,-219.977,-4.9179,43172141100,6.23330596858e+11
2015-06-30,'399300,沪深300,4472.998,4475.767,4016.013,4161.067,4191.549,281.449,6.7147,52704528000,7.16045824698e+11
2015-06-29,'399300,沪深300,4191.549,4451.166,4000.926,4446.842,4336.195,-144.646,-3.3358,52566248200,7.04014548847e+11
2015-06-26,'399300,沪深300,4336.195,4650.186,4278.675,4573.872,4706.516,-370.321,-7.8683,44663979000,6.12959478689e+11
2015-06-25,'399300,沪深300,4706.516,4919.263,4667.224,4906.242,4880.126,-173.61,-3.5575,44613598200,6.40246401379e+11
2015-06-24,'399300,沪深300,4880.126,4883.732,4744.306,4811.595,4786.091,94.035,1.9648,43463872300,6.15374085939e+11
2015-06-23,'399300,沪深300,4786.091,4786.955,4455.33,4641.425,4637.052,149.039,3.2141,36508794400,5.36984113004e+11
2015-06-19,'399300,沪深300,4637.052,4910.45,4634.691,4847.057,4930.549,-293.497,-5.9526,35810474400,5.19609575034e+11
2015-06-18,'399300,沪深300,4930.549,5121.218,4926.429,5107.695,5138.831,-208.282,-4.0531,36439581400,5.55646755662e+11
2015-06-17,'399300,沪深300,5138.831,5158.367,4949.293,5072.306,5064.821,74.01,1.4613,39712418700,5.8986836644e+11
2015-06-16,'399300,沪深300,5064.821,5204.303,5015.265,5165.025,5221.167,-156.346,-2.9945,41167563800,6.51522532247e+11
2015-06-15,'399300,沪深300,5221.167,5362.452,5207.308,5354.014,5335.115,-113.948,-2.1358,47574570300,7.66237730233e+11
2015-06-12,'399300,沪深300,5335.115,5351.648,5283.086,5329.278,5306.59,28.525,0.5375,43013138600,6.94213173337e+11
2015-06-11,'399300,沪深300,5306.59,5329.295,5248.163,5305.141,5309.112,-2.522,-0.0475,39233875500,6.60584867997e+11
2015-06-10,'399300,沪深300,5309.112,5374.83,5209.68,5254.304,5317.461,-8.349,-0.157,44216567600,7.11509256785e+11
2015-06-09,'399300,沪深300,5317.461,5380.426,5251.208,5379.47,5353.751,-36.29,-0.6778,57042726300,8.71431819564e+11
2015-06-08,'399300,沪深300,5353.751,5370.609,5202.595,5259.408,5230.552,123.199,2.3554,63731323700,9.49498013951e+11
2015-06-05,'399300,沪深300,5230.552,5288.34,5104.178,5254.905,5181.416,49.136,0.9483,54596119600,8.55224403052e+11
2015-06-04,'399300,沪深300,5181.416,5194.233,4863.465,5156.012,5143.59,37.826,0.7354,48276726800,7.35170669363e+11
2015-06-03,'399300,沪深300,5143.59,5186.967,5059.495,5176.597,5161.87,-18.28,-0.3541,41425827000,6.72056532157e+11
2015-06-02,'399300,沪深300,5161.87,5162.556,5047.081,5091.272,5076.179,85.691,1.6881,41297319600,6.58452859697e+11
2015-06-01,'399300,沪深300,5076.179,5079.319,4835.774,4862.756,4840.829,235.35,4.8618,41750374100,6.37843681462e+11
2015-05-29,'399300,沪深300,4840.829,4924.303,4665.521,4839.53,4834.007,6.822,0.1411,42787885900,6.3600815261e+11
2015-05-28,'399300,沪深300,4834.007,5213.183,4831.329,5174.101,5181.434,-347.427,-6.7052,57182904700,8.73207363731e+11
2015-05-27,'399300,沪深300,5181.434,5226.844,5126.861,5216.17,5198.918,-17.484,-0.3363,47079873000,7.77826309129e+11
2015-05-26,'399300,沪深300,5198.918,5199.295,5063.146,5140.798,5099.495,99.423,1.9497,48794935900,8.02295843467e+11
2015-05-25,'399300,沪深300,5099.495,5099.839,4949.11,4949.11,4951.335,148.16,2.9923,46573659000,7.57085825931e+11
2015-05-22,'399300,沪深300,4951.335,4951.991,4870.598,4895.925,4840.976,110.359,2.2797,45584671800,7.191299532e+11
2015-05-21,'399300,沪深300,4840.976,4841.615,4746.029,4768.689,4754.919,86.057,1.8099,30505453700,5.05346105539e+11
2015-05-20,'399300,沪深300,4754.919,4843.1,4745.21,4751.572,4731.222,23.697,0.5009,36318074800,5.89956272979e+11
2015-05-19,'399300,沪深300,4731.222,4740.005,4577.637,4577.637,4575.14,156.082,3.4115,31478595200,5.24232160128e+11
2015-05-18,'399300,沪深300,4575.14,4623.383,4565.061,4582.058,4617.47,-42.33,-0.9167,26918048900,4.34083129375e+11
2015-05-15,'399300,沪深300,4617.47,4690.755,4592.05,4690.755,4700.778,-83.308,-1.7722,32843116600,5.06695010176e+11
2015-05-14,'399300,沪深300,4700.778,4735.284,4670.168,4717.955,4718.436,-17.658,-0.3742,33772515200,5.1321965555e+11
2015-05-13,'399300,沪深300,4718.436,4758.002,4678.845,4746.713,4747.421,-28.985,-0.6105,37073042400,5.90479847838e+11
2015-05-12,'399300,沪深300,4747.421,4748.004,4660.016,4692.122,4690.532,56.889,1.2128,37705389100,6.07123299939e+11
2015-05-11,'399300,沪深300,4690.532,4690.954,4535.149,4582.091,4558.404,132.128,2.8986,37383842000,5.83260408778e+11
2015-05-08,'399300,沪深300,4558.404,4559.058,4445.592,4515.554,4470.089,88.315,1.9757,30240796700,4.52090694881e+11
2015-05-07,'399300,沪深300,4470.089,4546.338,4467.459,4520.818,4553.327,-83.238,-1.8281,29775920300,4.27189953161e+11
2015-05-06,'399300,沪深300,4553.327,4700.909,4511.761,4626.231,4596.837,-43.51,-0.9465,37607370200,5.86033987365e+11
2015-05-05,'399300,沪深300,4596.837,4785.192,4572.983,4785.192,4787.741,-190.904,-3.9874,46041962600,6.60020218474e+11
2015-05-04,'399300,沪深300,4787.741,4795.915,4699.398,4757.637,4749.886,37.855,0.797,37784385300,5.65453373624e+11
2015-04-30,'399300,沪深300,4749.886,4818.725,4749.485,4788.412,4774.326,-24.44,-0.5119,39972744400,6.12511415165e+11
2015-04-29,'399300,沪深300,4774.326,4797.927,4695.793,4722.903,4741.861,32.465,0.6846,39505698000,6.01676350605e+11
2015-04-28,'399300,沪深300,4741.861,4839.078,4703.567,4811.319,4807.592,-65.731,-1.3672,60863854500,8.60349875255e+11
2015-04-27,'399300,沪深300,4807.592,4810.485,4735.31,4753.871,4702.641,104.951,2.2317,51307654800,7.65910402328e+11
2015-04-24,'399300,沪深300,4702.641,4730.43,4618.318,4682.626,4740.892,-38.251,-0.8068,48015293600,7.2127309749e+11
2015-04-23,'399300,沪深300,4740.892,4782.044,4693.967,4764.481,4739.814,1.078,0.0227,49743095400,7.52258236225e+11
2015-04-22,'399300,沪深300,4739.814,4740.933,4632.589,4637.055,4619.164,120.65,2.6119,51621379200,7.69924803864e+11
2015-04-21,'399300,沪深300,4619.164,4620.058,4504.558,4520.461,4521.919,97.245,2.1505,49031499100,6.85365027867e+11
